booking_code,dataset_year,status,booking_type,checkin_date,checkout_date,checkin_month,nights,adults_number,children_number,infants_number,guests_number,customer_code,customer_country,customer_province,customer_region,customer_lang,channel_code,channel_name,source,medium,room_id,room_name,arrangement_code,arrangement_name,policy_id,policy_name,agency_code,agency_kind,group_code,group_type,total_stay_amount,total_extra_amount,total_taxes_amount,total_amount,adr,creation_datetime,cancellation_datetime,lead_time_days,is_canceled
B-037DA92FCC61,2025,CONFIRMED,GRP,2025-08-13,2025-08-24,2025-08,11,2,0,0,2,C-7571E66E30EE,IT,FG,PUGLIA,IT,Booking.com,Booking.com,,OTA,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-53149F98,ind,2244.0,68.0,0,2312.0,204.0,2025-04-03 10:26:59,,132,0
B-95AECB404AED,2025,CANCELED,GRP,2025-07-28,2025-08-13,2025-07,16,2,1,0,3,,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2763,Camera Deluxe,FB,Pensione Completa,1,Standard Policy,,,G-AC7198A1,ind,0,0,0,0,0.0,2025-04-03 18:29:21,2025-04-04 17:06:37,116,1
B-4B7966E23345,2025,CONFIRMED,GRP,2025-07-23,2025-07-29,2025-07,6,2,1,1,4,C-97C965A0F16E,IT,AQ,ABRUZZO,IT,crm,Diretto (CRM),,Preventivo da Minisito,2762,Camera Superior,BB,Bed & Breakfast,2,Non Rimborsabile,,,G-92322572,ind,1093.9,51.0,0,1144.9,182.32,2025-04-03 18:57:10,,111,0
B-51DAD1B795FD,2025,CONFIRMED,GRP,2025-07-21,2025-07-27,2025-07,6,2,0,1,3,C-B18C10B12585,IT,CO,LOMBARDIA,IT,Booking.com,Booking.com,,OTA,2762,Camera Superior,HB,Mezza Pensione,1,Standard Policy,,,G-53149F98,ind,1452.52,8.6,0,1461.12,242.09,2025-04-03 20:37:48,,109,0
B-B94A4C4A1FD2,2025,CANCELED,GRP,2025-08-04,2025-08-14,2025-08,10,2,0,1,3,C-F7BC2E9C5235,IT,,,IT,Booking.com,Booking.com,,OTA,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-53149F98,ind,2002.72,60.0,0,2062.72,200.27,2025-04-03 20:55:04,2025-07-24 21:35:07,123,1
B-C7A2A389696E,2025,CONFIRMED,GRP,2025-08-11,2025-08-22,2025-08,11,2,0,1,3,C-127D50DA3206,IT,MB,LOMBARDIA,IT,Booking.com,Booking.com,,OTA,2762,Camera Superior,HB,Mezza Pensione,1,Standard Policy,,,G-53149F98,ind,2478.93,82.1,0,2561.03,225.36,2025-04-03 22:41:45,,130,0
B-D85D9F630D59,2025,CONFIRMED,GRP,2025-07-28,2025-08-04,2025-07,7,2,0,0,2,C-E06E61473066,IT,BS,LOMBARDIA,IT,Booking.com,Booking.com,,OTA,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-53149F98,ind,1552.76,113.0,0,1665.76,221.82,2025-04-04 11:19:53,,115,0
B-0011CA8EDA5E,2025,CANCELED,GRP,2025-08-16,2025-08-23,2025-08,7,2,2,0,4,C-0DB5EB89DB6F,IT,,,IT,crm,Diretto (CRM),,Preventivo da Minisito,2764,Appartamento Area Giardino,HB,Mezza Pensione,2,Non Rimborsabile,,,G-EEE9B40D,ind,2619.75,0,0,2619.75,374.25,2025-04-04 11:23:09,2025-04-04 11:57:39,134,1
B-E570904C8C4E,2025,CONFIRMED,GRP,2025-08-16,2025-08-23,2025-08,7,2,2,0,4,C-0DB5EB89DB6F,IT,RM,LAZIO,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2764,Appartamento Area Giardino,HB,Mezza Pensione,1,Standard Policy,,,G-92322572,ind,2835.0,211.5,0,3046.5,405.0,2025-04-04 11:58:41,,134,0
B-3D0C27A700FA,2025,CONFIRMED,GRP,2025-05-30,2025-06-02,2025-05,3,2,0,0,2,C-AD1D58558BEE,IT,BA,PUGLIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2761,Camera  Standard,BB,Bed & Breakfast,2,Non Rimborsabile,,,G-92322572,ind,315.0,93.5,0,408.5,105.0,2025-04-04 12:04:39,,56,0
B-C181AF0161B9,2025,CANCELED,GRP,2025-06-21,2025-07-01,2025-06,10,2,1,0,3,,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2762,Camera Superior,BB,Bed & Breakfast,1,Standard Policy,,,G-AC7198A1,ind,1290.0,0,0,1290.0,129.0,2025-04-04 14:58:45,2025-04-05 07:09:04,78,1
B-4BC3F2BD158E,2025,CANCELED,GRP,2025-06-21,2025-06-28,2025-06,7,2,1,0,3,,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2762,Camera Superior,BB,Bed & Breakfast,1,Standard Policy,,,G-AC7198A1,ind,890.0,0,0,890.0,127.14,2025-04-04 14:59:51,2025-04-04 23:00:42,78,1
B-BAD0A8703EF0,2025,CONFIRMED,GRP,2025-08-09,2025-08-16,2025-08,7,2,1,0,3,C-5AAB66412EAF,IT,NA,CAMPANIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2762,Camera Superior,FB,Pensione Completa,1,Standard Policy,,,G-92322572,ind,2400.0,33.5,0,2433.5,342.86,2025-04-04 16:25:26,,127,0
B-0AD199A2C811,2025,CONFIRMED,GRP,2025-07-28,2025-08-13,2025-07,16,2,1,0,3,C-D3F6E293D863,IT,MI,LOMBARDIA,IT,crm,Diretto (CRM),direct,Preventivo da Minisito,3231,Suite Familiare,FB,Pensione Completa,2,Non Rimborsabile,,,G-92322572,ind,6105.7,401.7,0,6507.4,381.61,2025-04-04 17:11:20,,115,0
B-F879D5081498,2025,CONFIRMED,GRP,2025-08-11,2025-08-21,2025-08,10,3,0,0,3,C-68F3DD115372,DE,,,DE,Booking.com,Booking.com,,OTA,2762,Camera Superior,BB,Bed & Breakfast,1,Standard Policy,,,G-53149F98,ind,2626.3,403.0,0,3029.3,262.63,2025-04-04 19:32:33,,129,0
B-A5CA89EB6101,2025,CONFIRMED,GRP,2025-06-21,2025-06-28,2025-06,7,2,1,0,3,C-ADE341E27FDB,IT,VR,VENETO,IT,crm,Diretto (CRM),,Preventivo da Minisito,2762,Camera Superior,BB,Bed & Breakfast,1,Standard Policy,,,G-92322572,ind,955.0,25.0,0,980.0,136.43,2025-04-04 20:24:06,,78,0
B-CD124EC30EAE,2025,CONFIRMED,GRP,2025-08-08,2025-08-16,2025-08,8,2,0,0,2,C-BA8F98E6C6DC,IT,PR,EMILIA-ROMAGNA,IT,Booking.com,Booking.com,,OTA,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-53149F98,ind,1822.0,70.0,0,1892.0,227.75,2025-04-04 22:19:44,,126,0
B-BFEF3622BB38,2025,CONFIRMED,GRP,2025-06-21,2025-07-01,2025-06,10,2,1,0,3,C-A1713BE3CC83,IT,VR,VENETO,IT,crm,Diretto (CRM),digitaldept,Preventivo da Minisito,2762,Camera Superior,BB,Bed & Breakfast,1,Standard Policy,,,G-92322572,ind,1355.0,0,0,1355.0,135.5,2025-04-05 00:06:53,,77,0
B-82154CAC3139,2025,CONFIRMED,GRP,2025-06-08,2025-06-20,2025-06,12,2,1,0,3,C-AE9975AFA023,IT,BG,LOMBARDIA,IT,crm,Diretto (CRM),direct,Preventivo da Minisito,2762,Camera Superior,HB,Mezza Pensione,1,Standard Policy,,,G-92322572,ind,2250.0,10.5,0,2260.5,187.5,2025-04-05 14:05:07,,64,0
B-9F4FFB34A5AD,2025,CANCELED,GRP,2025-07-03,2025-07-08,2025-07,5,2,0,1,3,C-7B94678E2E17,IT,,,IT,Booking.com,Booking.com,,OTA,2762,Camera Superior,FB,Pensione Completa,1,Standard Policy,,,G-3C4CE496,ind,1113.15,0,0,1113.15,222.63,2025-04-05 14:35:31,2025-04-16 12:37:06,89,1
B-27A902C80193,2025,CONFIRMED,GRP,2025-06-21,2025-06-28,2025-06,7,2,0,0,2,C-941FF34E6773,IT,MI,LOMBARDIA,IT,crm,Diretto (CRM),digitaldept,Preventivo da Minisito,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-92322572,ind,1165.0,13.5,0,1178.5,166.43,2025-04-05 17:55:24,,77,0
B-777195450204,2025,CANCELED,GRP,2025-08-17,2025-08-24,2025-08,7,2,0,0,2,C-4DA00323C271,IT,,,IT,Booking.com,Booking.com,,OTA,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,G-3C4CE496,ind,1753.99,0,0,1753.99,250.57,2025-04-05 21:03:53,2025-04-06 07:45:26,134,1
B-0043489579BC,2025,CONFIRMED,GRP,2025-08-16,2025-08-23,2025-08,7,2,0,1,3,C-D391F257F397,IT,BA,PUGLIA,IT,Booking.com,Booking.com,,OTA,2762,Camera Superior,HB,Mezza Pensione,1,Standard Policy,,,G-53149F98,ind,1758.41,150.5,0,1908.91,251.2,2025-04-05 23:50:56,,133,0
B-B83FFA9823AF,2025,CONFIRMED,GRP,2025-08-16,2025-08-23,2025-08,7,2,0,0,2,C-4DA00323C271,IT,TV,VENETO,IT,Booking.com,Booking.com,,OTA,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,G-53149F98,ind,1753.99,89.5,0,1843.49,250.57,2025-04-06 07:46:58,,132,0
B-3AEF9824D298,2025,CONFIRMED,GRP,2025-08-09,2025-08-20,2025-08,11,2,0,0,2,C-5BCD56391953,IT,RM,LAZIO,IT,Booking.com,Booking.com,,OTA,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-53149F98,ind,2244.0,238.0,0,2482.0,204.0,2025-04-06 08:52:57,,125,0
B-C2B4E5505F93,2025,CANCELED,GRP,2025-08-15,2025-08-24,2025-08,9,2,1,0,3,C-8BA37B165A66,IT,,,IT,crm,Diretto (CRM),Old Landing,Conferma da Operatore,2763,Camera Deluxe,HB,Mezza Pensione,2,Non Rimborsabile,,,G-AC7198A1,ind,2748.6,0,0,2748.6,305.4,2025-04-06 11:29:49,2025-04-08 18:42:32,131,1
B-4AA2A204798E,2025,CANCELED,GRP,2025-08-12,2025-08-22,2025-08,10,2,0,1,3,C-AC5E4209F3BF,IT,,,IT,Booking.com,Booking.com,,OTA,2763,Camera Deluxe,FB,Pensione Completa,1,Standard Policy,,,G-3C4CE496,ind,3218.2,0,0,3218.2,321.82,2025-04-06 15:58:28,2025-04-22 10:25:11,128,1
B-99CE0D3961B7,2025,CONFIRMED,GRP,2025-08-02,2025-08-09,2025-08,7,2,1,0,3,C-599FA0BA1E38,IT,TV,VENETO,IT,Booking.com,Booking.com,,OTA,2762,Camera Superior,HB,Mezza Pensione,1,Standard Policy,,,G-53149F98,ind,1900.48,42.0,0,1942.48,271.5,2025-04-06 20:05:29,,118,0
B-828FE0EAA42D,2025,CONFIRMED,GRP,2025-08-16,2025-08-23,2025-08,7,2,1,0,3,C-84B827707A06,IT,BA,PUGLIA,EN,Booking.com,Booking.com,,OTA,2765,Appartamento Area Piscina,BB,Bed & Breakfast,2,Non Rimborsabile,,,G-3C4CE496,ind,1441.02,349.5,0,1790.52,205.86,2025-04-07 07:22:25,,131,0
B-32C13B599472,2025,CONFIRMED,GRP,2025-07-19,2025-07-26,2025-07,7,2,0,0,2,C-7A41D00D2522,IT,NA,CAMPANIA,IT,Booking.com,Booking.com,,OTA,2761,Camera  Standard,BB,Bed & Breakfast,1,Standard Policy,,,G-53149F98,ind,980.85,0,0,980.85,140.12,2025-04-07 12:30:53,,103,0
B-53663CF31EBF,2025,CONFIRMED,GRP,2025-07-04,2025-07-06,2025-07,2,2,0,0,2,C-7FE735258110,IT,BR,PUGLIA,IT,crm,Diretto (CRM),digitaldept,Preventivo da Minisito,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,G-92322572,ind,435.1,66.0,0,501.1,217.55,2025-04-07 12:46:18,,88,0
B-7E77A973598E,2025,CANCELED,GRP,2025-07-13,2025-07-20,2025-07,7,2,0,0,2,C-155327BC42D5,IT,,,IT,Booking.com,Booking.com,,OTA,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-53149F98,ind,1241.67,0,0,1241.67,177.38,2025-04-07 12:46:20,2025-07-05 23:09:44,97,1
B-868F53124DE3,2025,CONFIRMED,GRP,2025-07-04,2025-07-06,2025-07,2,2,0,1,3,C-7FE735258110,IT,BR,PUGLIA,IT,crm,Diretto (CRM),digitaldept,Conferma da Operatore,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,G-92322572,ind,455.1,151.0,0,606.1,227.55,2025-04-07 12:49:45,,88,0
B-B70E454EE178,2025,CONFIRMED,GRP,2025-07-04,2025-07-06,2025-07,2,2,1,1,4,C-7FE735258110,IT,BR,PUGLIA,IT,crm,Diretto (CRM),digitaldept,Conferma da Operatore,2762,Camera Superior,FB,Pensione Completa,1,Standard Policy,,,G-92322572,ind,578.6,17.5,0,596.1,289.3,2025-04-07 12:50:39,,88,0
B-0A4AA49F6EFC,2025,CONFIRMED,GRP,2025-06-04,2025-06-08,2025-06,4,2,0,0,2,C-F1F6E8302AB2,IT,BA,PUGLIA,IT,crm,Diretto (CRM),,Preventivo da Minisito,2761,Camera  Standard,BB,Bed & Breakfast,2,Non Rimborsabile,,,G-92322572,ind,363.6,0,0,363.6,90.9,2025-04-07 15:14:27,,58,0
B-8256C33DDE7E,2025,CONFIRMED,GRP,2025-07-12,2025-07-26,2025-07,14,2,2,0,4,C-CB2AAD34FD86,IT,RM,LAZIO,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,G-92322572,ind,4419.0,26.5,0,4445.5,315.64,2025-04-07 18:38:22,,96,0
B-513DB2E84F66,2025,CANCELED,GRP,2025-07-12,2025-07-26,2025-07,14,2,2,0,4,C-CB2AAD34FD86,IT,,,EN,Booking.com,Booking.com,,OTA,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,G-3C4CE496,ind,4617.03,0,0,4617.03,329.79,2025-04-07 18:50:06,2025-04-24 15:31:59,96,1
B-56167100F2DB,2025,CANCELED,GRP,2025-08-16,2025-08-25,2025-08,9,2,2,0,4,,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2765,Appartamento Area Piscina,OB,Only Bed,1,Standard Policy,,,G-AC7198A1,ind,2571.0,0,0,2571.0,285.67,2025-04-08 11:07:08,2025-04-08 17:42:31,130,1
B-7C4230F36DDD,2025,CANCELED,GRP,2025-08-16,2025-08-23,2025-08,7,2,1,0,3,C-D43897AE16C9,IT,NO,PIEMONTE,IT,Booking.com,Booking.com,,OTA,2762,Camera Superior,FB,Pensione Completa,1,Standard Policy,,,G-53149F98,ind,2615.27,0,0,2615.27,373.61,2025-04-08 11:33:20,2025-08-07 13:33:04,130,1
B-1E40E55D9232,2025,CONFIRMED,GRP,2025-07-12,2025-07-19,2025-07,7,3,1,0,4,C-25EF660D945C,IT,RM,LAZIO,IT,crm,Diretto (CRM),direct,Preventivo da Minisito,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,G-92322572,ind,2320.0,14.5,0,2334.5,331.43,2025-04-08 14:00:14,,95,0
B-0BB25C610554,2025,CANCELED,GRP,2025-07-28,2025-08-04,2025-07,7,2,0,0,2,C-6D9EC3B43B97,IT,,,IT,Booking.com,Booking.com,,OTA,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-3C4CE496,ind,1481.27,0,0,1481.27,211.61,2025-04-08 14:53:32,2025-04-27 07:32:49,111,1
B-AA6D15D50498,2025,CONFIRMED,GRP,2025-07-19,2025-07-26,2025-07,7,4,0,0,4,C-3C220C8F3345,IT,CB,MOLISE,IT,crm,Diretto (CRM),digitaldept,Preventivo da Minisito,2764,Appartamento Area Giardino,HB,Mezza Pensione,2,Non Rimborsabile,,,G-92322572,ind,1270.65,148.6,0,1419.25,181.52,2025-04-08 15:41:40,,102,0
B-8B54B8BD1D29,2025,CONFIRMED,GRP,2025-07-19,2025-07-26,2025-07,7,4,0,0,4,C-3C220C8F3345,IT,CB,MOLISE,IT,crm,Diretto (CRM),digitaldept,Preventivo da Minisito,2764,Appartamento Area Giardino,HB,Mezza Pensione,2,Non Rimborsabile,,,G-92322572,ind,1859.2,176.0,0,2035.2,265.6,2025-04-08 15:59:33,,102,0
B-D20A3ACE516B,2025,CONFIRMED,GRP,2025-07-12,2025-07-19,2025-07,7,3,1,0,4,C-F8C9E5640C6B,IT,BS,LOMBARDIA,IT,booking-engine-advance-s1,Booking Engine - Advance,direct,Preventivo da Minisito,2764,Appartamento Area Giardino,HB,Mezza Pensione,1,Standard Policy,,,G-92322572,ind,2165.0,12.0,0,2177.0,309.29,2025-04-08 17:06:45,,95,0
B-C1C68487F12B,2025,CONFIRMED,GRP,2025-08-16,2025-08-25,2025-08,9,2,2,0,4,C-D5DE6002CA28,IT,PN,FRIULI-VENEZIA GIULIA,IT,crm,Diretto (CRM),,Preventivo da Minisito,2765,Appartamento Area Piscina,OB,Only Bed,1,Standard Policy,,,G-92322572,ind,2651.0,207.0,0,2858.0,294.56,2025-04-08 17:55:38,,130,0
B-E9E51829CF7B,2025,CANCELED,GRP,2025-08-03,2025-08-15,2025-08,12,2,0,0,2,C-CD520EF97089,IT,,,IT,Booking.com,Booking.com,,OTA,2763,Camera Deluxe,BB,Bed & Breakfast,1,Standard Policy,,,G-3C4CE496,ind,2488.72,0,0,2488.72,207.39,2025-04-08 18:37:20,2025-05-07 12:19:06,117,1
B-FE304906F7E3,2025,CONFIRMED,GRP,2025-08-15,2025-08-24,2025-08,9,2,1,0,3,C-8BA37B165A66,IT,BN,CAMPANIA,IT,crm,Diretto (CRM),Old Landing,Conferma da Operatore,2763,Camera Deluxe,HB,Mezza Pensione,2,Non Rimborsabile,,,G-92322572,ind,2650.0,0,0,2650.0,294.44,2025-04-08 18:43:19,,129,0
B-88B262BD64ED,2025,CONFIRMED,GRP,2025-06-15,2025-07-06,2025-06,21,2,0,0,2,C-AF3BFADEC5A9,IT,PC,EMILIA-ROMAGNA,IT,crm,Diretto (CRM),,Preventivo da Minisito,2764,Appartamento Area Giardino,HB,Mezza Pensione,2,Non Rimborsabile,,,G-92322572,ind,4025.5,84.5,0,4110.0,191.69,2025-04-08 20:01:38,,68,0
B-2B30FDF755ED,2025,CONFIRMED,GRP,2025-08-30,2025-09-06,2025-08,7,6,0,0,6,,IT,BT,PUGLIA,IT,crm,Diretto (CRM),,Inserita da PMS,2764,Appartamento Area Giardino,OB,Only Bed,1,Standard Policy,,,G-85F9B21F,ind,0,152.0,0,152.0,0.0,2025-04-09 11:13:15,,143,0
B-47F868FBDDCC,2025,CANCELED,GRP,2025-08-19,2025-08-24,2025-08,5,2,0,0,2,,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2761,Camera  Standard,BB,Bed & Breakfast,1,Standard Policy,,,G-AC7198A1,ind,811.0,0,0,811.0,162.2,2025-04-09 15:22:44,2025-04-10 16:47:57,132,1
B-0E5B9BB7F3B8,2025,CANCELED,GRP,2025-08-19,2025-08-24,2025-08,5,2,0,0,2,,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2761,Camera  Standard,BB,Bed & Breakfast,1,Standard Policy,,,G-AC7198A1,ind,811.0,0,0,811.0,162.2,2025-04-09 15:23:49,2025-04-10 16:47:36,132,1
B-5332FA54724B,2025,CONFIRMED,GRP,2025-05-31,2025-06-02,2025-05,2,2,0,0,2,C-0D3A73132909,IT,BA,PUGLIA,IT,crm,Diretto (CRM),digitaldept,Preventivo da Minisito,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-92322572,ind,290.0,6.0,0,296.0,145.0,2025-04-09 18:33:59,,52,0
B-3AB65A1CA3EC,2025,CONFIRMED,GRP,2025-08-02,2025-08-16,2025-08,14,2,3,0,5,C-E99A0E43DD43,IT,NA,CAMPANIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2764,Appartamento Area Giardino,OB,Only Bed,2,Non Rimborsabile,,,G-92322572,ind,2990.0,517.9,0,3507.9,213.57,2025-04-09 23:00:01,,115,0
B-E6E906379168,2025,CONFIRMED,GRP,2025-08-03,2025-08-17,2025-08,14,2,0,1,3,C-5768C52198AD,IT,MB,LOMBARDIA,IT,crm,Diretto (CRM),,Preventivo da Minisito,2764,Appartamento Area Giardino,FB,Pensione Completa,2,Non Rimborsabile,,,G-92322572,ind,4031.35,36.1,0,4067.45,287.95,2025-04-10 00:01:34,,115,0
B-699C5DA72C7A,2025,CONFIRMED,GRP,2025-06-23,2025-06-29,2025-06,6,2,1,0,3,C-306089A8F864,IT,AQ,ABRUZZO,IT,crm,Diretto (CRM),,Preventivo da Minisito,2762,Camera Superior,BB,Bed & Breakfast,2,Non Rimborsabile,,,G-92322572,ind,809.25,25.1,0,834.35,134.88,2025-04-10 12:01:12,,74,0
B-0285282D2BCA,2025,CONFIRMED,GRP,2025-08-19,2025-08-24,2025-08,5,2,0,0,2,C-E2EC24690AFA,IT,RM,LAZIO,IT,crm,Diretto (CRM),,Preventivo da Minisito,2761,Camera  Standard,BB,Bed & Breakfast,1,Standard Policy,,,G-92322572,ind,1086.0,80.0,0,1166.0,217.2,2025-04-10 16:54:26,,131,0
B-41168C697BBC,2025,CONFIRMED,GRP,2025-08-19,2025-08-24,2025-08,5,2,0,0,2,C-E2EC24690AFA,IT,RM,LAZIO,IT,crm,Diretto (CRM),,Preventivo da Minisito,2761,Camera  Standard,BB,Bed & Breakfast,1,Standard Policy,,,G-92322572,ind,811.0,108.0,0,919.0,162.2,2025-04-10 16:59:56,,131,0
B-4B83AE792D7B,2025,CANCELED,GRP,2025-07-21,2025-07-31,2025-07,10,2,1,0,3,C-98ACFCCAF0A0,IT,,,IT,Booking.com,Booking.com,,OTA,2763,Camera Deluxe,HB,Mezza Pensione,1,Standard Policy,,,G-3C4CE496,ind,2868.8,0,0,2868.8,286.88,2025-04-10 17:48:44,2025-05-24 10:49:13,102,1
B-15B41E3C5F44,2025,CANCELED,GRP,2025-08-05,2025-08-12,2025-08,7,2,1,0,3,,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2762,Camera Superior,FB,Pensione Completa,1,Standard Policy,,,G-AC7198A1,ind,0,0,0,0,0.0,2025-04-11 11:54:41,2025-04-11 11:56:57,116,1
B-DACD89450CDA,2025,CONFIRMED,GRP,2025-07-19,2025-07-26,2025-07,7,2,0,0,2,,IT,BG,LOMBARDIA,IT,crm,Diretto (CRM),,Inserita da PMS,2764,Appartamento Area Giardino,OB,Only Bed,1,Standard Policy,,,G-85F9B21F,ind,315.0,85.0,0,400.0,45.0,2025-04-11 12:21:38,,99,0
B-BF11AB5746ED,2025,CONFIRMED,GRP,2025-08-02,2025-08-16,2025-08,14,2,2,0,4,C-DA6A11B7ECAC,US,,,IT,crm,Diretto (CRM),,Preventivo da Minisito,2764,Appartamento Area Giardino,OB,Only Bed,2,Non Rimborsabile,,,G-92322572,ind,3488.1,154.3,0,3642.4,249.15,2025-04-11 12:32:43,,113,0
B-7F2AA1DD2851,2025,CANCELED,GRP,2025-08-04,2025-08-11,2025-08,7,1,0,0,1,,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2761,Camera  Standard,BB,Bed & Breakfast,1,Standard Policy,,,G-AC7198A1,ind,1217.7,0,0,1217.7,173.96,2025-04-11 12:36:21,2025-04-11 20:11:42,115,1
B-D173C40B9B34,2025,CONFIRMED,GRP,2025-08-02,2025-08-16,2025-08,14,4,1,0,5,C-DA6A11B7ECAC,IT,BA,PUGLIA,IT,crm,Diretto (CRM),,Preventivo da Minisito,2764,Appartamento Area Giardino,OB,Only Bed,2,Non Rimborsabile,,,G-92322572,ind,3223.1,273.6,0,3496.7,230.22,2025-04-11 12:41:45,,113,0
B-EC8ADE6B383C,2025,CANCELED,IND,2025-08-04,2025-08-11,2025-08,7,3,0,0,3,,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2762,Camera Superior,BB,Bed & Breakfast,2,Non Rimborsabile,,,,,1379.3,0,0,1379.3,197.04,2025-04-11 12:42:28,2025-04-11 20:11:30,115,1
B-1C0EA5F3B5BB,2025,CONFIRMED,GRP,2025-08-06,2025-08-13,2025-08,7,2,2,0,4,C-F88878245FE9,CH,,,IT,crm,Diretto (CRM),,Preventivo da Minisito,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,G-92322572,ind,2882.5,61.0,0,2943.5,411.79,2025-04-11 17:44:45,,117,0
B-B6A2A2EE357A,2025,CANCELED,GRP,2025-07-04,2025-07-11,2025-07,7,2,2,0,4,,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2763,Camera Deluxe,FB,Pensione Completa,1,Standard Policy,,,G-AC7198A1,ind,0,0,0,0,0.0,2025-04-11 18:33:22,2025-04-12 19:08:03,84,1
B-F40D76E2EF64,2025,CANCELED,GRP,2025-07-04,2025-07-11,2025-07,7,2,1,0,3,,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2762,Camera Superior,FB,Pensione Completa,1,Standard Policy,,,G-AC7198A1,ind,0,0,0,0,0.0,2025-04-11 18:37:41,2025-04-12 19:09:25,84,1
B-98D2F8C19E83,2025,CONFIRMED,GRP,2025-08-04,2025-08-11,2025-08,7,1,0,0,1,C-89C438618227,IT,MI,LOMBARDIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-92322572,ind,1185.0,0,0,1185.0,169.29,2025-04-11 19:15:19,,115,0
B-5BE92A002C43,2025,CONFIRMED,GRP,2025-08-04,2025-08-11,2025-08,7,2,1,0,3,C-89C438618227,IT,MI,LOMBARDIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2763,Camera Deluxe,HB,Mezza Pensione,2,Non Rimborsabile,,,G-92322572,ind,1675.0,3.0,0,1678.0,239.29,2025-04-11 19:16:16,,115,0
B-9C51704820B6,2025,CANCELED,IND,2025-06-17,2025-06-22,2025-06,5,2,0,1,3,C-AEB73FFB50C8,IT,,,IT,Booking.com,Booking.com,,OTA,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,,,1168.75,0,0,1168.75,233.75,2025-04-11 21:33:12,2025-04-11 21:40:38,67,1
B-164886F225B7,2025,CANCELED,GRP,2025-06-17,2025-06-22,2025-06,5,2,0,1,3,C-AEB73FFB50C8,IT,,,IT,Booking.com,Booking.com,,OTA,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,G-3C4CE496,ind,1071.9,0,0,1071.9,214.38,2025-04-12 10:04:31,2025-05-12 13:59:45,66,1
B-3249088D5805,2025,CONFIRMED,GRP,2025-07-04,2025-07-11,2025-07,7,2,1,0,3,C-465CEFB0E207,IT,VT,LAZIO,IT,crm,Diretto (CRM),,Preventivo da Minisito,2762,Camera Superior,FB,Pensione Completa,1,Standard Policy,,,G-92322572,ind,1950.0,13.0,0,1963.0,278.57,2025-04-12 19:14:55,,83,0
B-389420CC2FCC,2025,CONFIRMED,GRP,2025-07-04,2025-07-11,2025-07,7,2,2,0,4,C-F50460E8064A,IT,VT,LAZIO,IT,crm,Diretto (CRM),,Preventivo da Minisito,2763,Camera Deluxe,FB,Pensione Completa,1,Standard Policy,,,G-92322572,ind,2390.0,9.0,0,2399.0,341.43,2025-04-12 19:22:13,,83,0
B-6F3399976099,2025,CANCELED,GRP,2025-07-26,2025-08-02,2025-07,7,1,1,0,2,C-7C54A068AA4F,IT,,,IT,Booking.com,Booking.com,,OTA,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,G-3C4CE496,ind,2073.41,0,0,2073.41,296.2,2025-04-13 03:41:57,2025-05-04 21:46:01,104,1
