booking_code,customer_code,guest_seq,guest_code,age_at_checkin,sex
B-9E4F8641C48B,C-5F72B3ACAB55,2,GU-28AC6BCF0D32,36,F
B-9E4F8641C48B,C-5F72B3ACAB55,3,GU-092AC0A14015,1,M
B-21A1887816B8,,1,GU-0C379870DBC7,36,F
B-21A1887816B8,,2,GU-47E58E396829,40,M
B-21A1887816B8,,3,GU-C6E159E2A3D8,1,M
B-21A1887816B8,,4,GU-0878E3F94516,74,M
B-21A1887816B8,,5,GU-D56064A65064,76,F
B-522797F80A9D,C-66809859E532,1,GU-8E2A46BEB8DD,48,M
B-522797F80A9D,C-66809859E532,2,GU-32659BA988B3,37,F
B-522797F80A9D,C-66809859E532,3,GU-92FB8B636E53,8,F
B-522797F80A9D,C-66809859E532,4,GU-36C950653AA0,7,M
B-CF8458097114,,1,GU-9DAB4017E7B5,49,M
B-CF8458097114,,2,GU-7E53FFE1C071,48,F
B-CF8458097114,,3,GU-AF969033FD73,19,F
B-CF8458097114,,4,GU-2EBB5E01AD0D,14,F
B-FDD87FB60908,,1,GU-E9166894F901,31,M
B-FDD87FB60908,,2,GU-8B7309FEB71A,27,F
B-4960AF400D0A,,1,GU-8E808575FFE5,58,M
B-4960AF400D0A,,2,GU-570216F98E7E,57,F
B-9C938315BA8D,,1,GU-49E67E9FC2CA,57,F
B-9C938315BA8D,,2,GU-AEE05F6B25A9,13,F
B-67C46BFF8609,,1,GU-D5865FD858E7,49,M
B-67C46BFF8609,,2,GU-6846776B0743,47,F
B-67C46BFF8609,,3,GU-2D246F58A099,11,F
B-C1F403D51F79,,1,GU-D6E1EEB0E6B3,55,M
B-C1F403D51F79,,2,GU-5E2A41DBE605,14,F
B-C1F403D51F79,,3,GU-0273AC899913,47,F
B-13CD2C3359DB,,1,GU-BB8800DB8B79,42,M
B-13CD2C3359DB,,2,GU-C7E9B90942DE,38,F
B-13CD2C3359DB,,3,GU-843F53C29E51,12,F
B-13CD2C3359DB,,4,GU-6DA35E847A1F,6,F
B-97C4048280F7,,1,GU-1CB44C0492AA,31,F
B-97C4048280F7,,2,GU-850920900E29,13,F
B-97C4048280F7,,3,GU-6F5EDC137F79,60,F
B-97C4048280F7,,4,GU-186BFE8F7630,64,M
B-F4456F6FBBFC,,1,GU-C0BB5966F835,40,M
B-F4456F6FBBFC,,2,GU-6107FC07526D,40,F
B-F4456F6FBBFC,,3,GU-0BCE44F4EC07,9,F
B-090DA0FD973C,,1,GU-CC0691A80987,29,M
B-090DA0FD973C,,2,GU-F8AC83D7CF2E,29,F
B-DBA4DB2D3D61,C-2EA97878E506,1,GU-CFAC335544C0,55,M
B-DBA4DB2D3D61,C-2EA97878E506,2,GU-7F07867BE144,56,F
B-DBA4DB2D3D61,C-2EA97878E506,3,GU-4901D44B22AB,14,M
B-C53F89D04D97,,1,GU-FE24264BF9C0,,
B-C53F89D04D97,,2,GU-53F0D1B87278,,
B-C53F89D04D97,,3,GU-48B1650122BB,,
B-9A63FA99C52F,,1,GU-01419192DDB6,37,F
B-9A63FA99C52F,,2,GU-922741EE985E,36,M
B-9A63FA99C52F,,3,GU-870E4E94988A,2,F
B-9A63FA99C52F,,4,GU-2EC7A6952AD8,7,F
B-37C543C4261F,,1,GU-B66054177140,48,M
B-37C543C4261F,,2,GU-72EDBD94AABD,15,F
B-37C543C4261F,,3,GU-E93DF3BD6065,44,F
B-37C543C4261F,,4,GU-A0230F11627E,42,F
B-37C543C4261F,,5,GU-0A8D14E5AA86,12,F
B-9CC0989195B3,,1,GU-00984F7B7B0A,,
B-9CC0989195B3,,2,GU-54F4761129DF,,
B-A373BCC42B9C,,1,GU-11A4EBF508EE,,
B-A373BCC42B9C,,2,GU-694F48F08E96,,
B-A0A901CC5969,,1,GU-58406E249A5C,,
B-A0A901CC5969,,2,GU-85DA25895421,,
B-0979D2036C8F,,1,GU-F9AA99B131E1,13,F
B-0979D2036C8F,,2,GU-2A2BDBAC8777,55,M
B-0979D2036C8F,,3,GU-A0CF945208F5,52,F
B-7BEB40363034,,1,GU-E64A8DF6AC24,21,F
B-7BEB40363034,,2,GU-441EBF51B680,13,F
B-7BEB40363034,,3,GU-B880AF63B8D3,27,F
B-67C6A215896C,,1,GU-0359AFB96294,,
B-67C6A215896C,,2,GU-C45D37FA57D6,,
B-67C6A215896C,,3,GU-21090AAEA44C,,
B-68C7C1D0BBD5,C-72DBC09A190D,1,GU-720A2215B54B,43,M
B-68C7C1D0BBD5,C-72DBC09A190D,2,GU-DDBF382D181F,46,F
B-68C7C1D0BBD5,C-72DBC09A190D,3,GU-DE95F494C457,7,M
B-68C7C1D0BBD5,C-72DBC09A190D,4,GU-738D44365AF8,5,M
B-68C7C1D0BBD5,C-72DBC09A190D,5,GU-B65F3960544C,4,F
B-A271E7623C5C,C-6E9017A0DF15,1,GU-D42D36AA3A40,44,
B-A271E7623C5C,C-6E9017A0DF15,2,GU-18BA15587A75,42,
B-A271E7623C5C,C-6E9017A0DF15,3,GU-2D4155F56113,2,
B-FD86F9970F15,,1,GU-50B9C8E97869,30,F
B-FD86F9970F15,,2,GU-578C17200AB8,12,F
B-FD86F9970F15,,3,GU-AF827D93E470,34,M
B-FD86F9970F15,,4,GU-0D42DBECFB7E,58,F
B-4F8CCB2CAEA3,C-DC4640378CF6,1,GU-AA917FB7DA4C,49,F
B-4F8CCB2CAEA3,C-DC4640378CF6,2,GU-18AEC14E8D62,51,M
B-4F8CCB2CAEA3,C-DC4640378CF6,3,GU-67146D7C7C89,19,F
B-172BDAED61BA,C-4866E5E06998,1,GU-6588886A278D,66,M
B-172BDAED61BA,C-4866E5E06998,2,GU-C82BD9904273,64,F
B-5A7B6585B394,C-92212B4BDF5B,1,GU-175CBA712015,41,M
B-5A7B6585B394,C-92212B4BDF5B,2,GU-E2EB86AFB643,36,F
B-5A7B6585B394,C-92212B4BDF5B,3,GU-DD54DC691A12,13,M
B-5A7B6585B394,C-92212B4BDF5B,4,GU-C3326AD178AE,11,M
B-1F31F2FD1B91,C-77E534369815,1,GU-B2D0D81E012D,65,M
B-1F31F2FD1B91,C-77E534369815,2,GU-898FED542301,65,F
B-31FF4BBB52A1,C-D1DEFD0B9E60,1,GU-269418F5B01F,39,F
B-31FF4BBB52A1,C-D1DEFD0B9E60,2,GU-C6E9AB5CD74D,40,M
B-31FF4BBB52A1,C-D1DEFD0B9E60,3,GU-EB45F2BCB0C1,5,M
B-D17EEAA25C9D,C-D1DEFD0B9E60,1,GU-3837D1A2CCE8,55,F
B-D17EEAA25C9D,C-D1DEFD0B9E60,2,GU-D0AB49144F76,62,M
B-49CB22875A57,,1,GU-76CE2635DAF2,,
B-49CB22875A57,,2,GU-A9D8AC171ECF,,
B-49CB22875A57,,3,GU-3335F7269AC8,,
B-49CB22875A57,,4,GU-F76218C34DC0,,
B-D4C7075200C5,C-DCE5FF838193,1,GU-69C0B61F12F3,34,M
B-D4C7075200C5,C-DCE5FF838193,2,GU-C8E785890362,31,F
B-D4C7075200C5,C-DCE5FF838193,3,GU-D745AAB4E214,1,F
B-E8BD6126D054,C-9502BFEB6205,1,GU-82D91DBAE7CE,,
B-E8BD6126D054,C-9502BFEB6205,2,GU-1E9AF82C4306,,
B-2979517B592D,C-E4FCBF5ACF43,1,GU-6AD31C25BE83,50,F
B-2979517B592D,C-E4FCBF5ACF43,2,GU-1874388AB5A4,54,M
B-93E06B2F23B9,C-68199890B703,1,GU-B5903E1837C2,51,
B-328DEA29616A,C-91DDD7847300,1,GU-AE0DD735966E,58,M
B-328DEA29616A,C-91DDD7847300,2,GU-8BE2999C5008,69,F
B-999B89038175,C-6A2B48DEA85A,1,GU-FC7815D05F7D,,
B-999B89038175,C-6A2B48DEA85A,2,GU-C0D65956B4EE,,
B-89A5328D0A9D,C-6723060D6E54,1,GU-3B12189FD668,51,M
B-89A5328D0A9D,C-6723060D6E54,2,GU-1ABFB22C6390,46,F
B-89A5328D0A9D,C-6723060D6E54,3,GU-38E3DB5F4D99,4,F
B-89A5328D0A9D,C-6723060D6E54,4,GU-68D7D62B064A,1,F
B-65516D95FB2A,,1,GU-E0D1A2E2FBB4,,
B-65516D95FB2A,,2,GU-211D254A3606,,
B-65516D95FB2A,,3,GU-720B1C9ECF3D,,
B-65516D95FB2A,,4,GU-A2D516BA2A09,,
B-45ECD503AA60,,1,GU-145786E78B89,,
B-45ECD503AA60,,2,GU-C91A088D572A,,
B-AFBC8B29B217,C-4A0CEE448DE7,1,GU-814182D7AF43,38,F
B-AFBC8B29B217,C-4A0CEE448DE7,2,GU-98A483DEE2D4,40,M
B-16EA52AA1259,C-4A0CEE448DE7,1,GU-7E897EE37D0C,67,F
B-16EA52AA1259,C-4A0CEE448DE7,2,GU-C0AD3FBDBBB3,7,M
B-16EA52AA1259,C-4A0CEE448DE7,3,GU-54407796FDEC,4,M
B-EE07708D1A03,C-4A0CEE448DE7,1,GU-F9FABC9A64D8,40,F
B-EE07708D1A03,C-4A0CEE448DE7,2,GU-0AD8E669EB37,39,M
B-D6628EE60C8F,C-DFB3C4D8DBA9,1,GU-3984A8A08FCD,50,F
B-D6628EE60C8F,C-DFB3C4D8DBA9,2,GU-CAEE2748057C,53,M
B-D6628EE60C8F,C-DFB3C4D8DBA9,3,GU-8CA16273C55A,16,M
B-D6628EE60C8F,C-DFB3C4D8DBA9,4,GU-2882B82DE8BD,18,F
B-17EC105AC8E0,C-C8BCE370CFFA,1,GU-299976675B02,20,
B-17EC105AC8E0,C-C8BCE370CFFA,2,GU-AC7BC86142D1,20,
B-AAC1AB3D6231,C-6ED0F9BC7C6B,1,GU-4EA6F3DAE4EA,34,
B-AAC1AB3D6231,C-6ED0F9BC7C6B,2,GU-227E2682C735,30,
B-AAC1AB3D6231,C-6ED0F9BC7C6B,3,GU-661FF1FA9188,4,
B-AAC1AB3D6231,C-6ED0F9BC7C6B,4,GU-4CF52B559837,1,
B-80D085B3CADC,C-0FD1105AB1D2,1,GU-D4C30FC47071,,
B-80D085B3CADC,C-0FD1105AB1D2,2,GU-BDBF65D75B44,,
B-80D085B3CADC,C-0FD1105AB1D2,3,GU-E89F55D24517,,
B-795317AE3FB9,C-1849AB73BA93,1,GU-11494CF8C368,21,F
B-795317AE3FB9,C-1849AB73BA93,2,GU-3DF488322B10,20,M
B-795317AE3FB9,C-1849AB73BA93,3,GU-E901B082EEA4,48,F
B-795317AE3FB9,C-1849AB73BA93,4,GU-8C34D07CC8F7,49,M
B-3B7F7560ECCD,C-644357518389,1,GU-B2298B6B5543,34,F
B-3B7F7560ECCD,C-644357518389,2,GU-362C1504A798,39,M
B-3B7F7560ECCD,C-644357518389,3,GU-0DA81F1FF183,2,M
B-893F9CE2FF23,C-D677A0B84578,1,GU-43BAAF47C043,32,F
B-893F9CE2FF23,C-D677A0B84578,2,GU-F9EBC502B9F6,36,M
B-893F9CE2FF23,C-D677A0B84578,3,GU-C34F0F7429D5,1,F
B-DEE408F8DB3A,C-54CB3A1F505A,1,GU-007B31FF823A,47,M
B-DEE408F8DB3A,C-54CB3A1F505A,2,GU-37B774499C5B,41,F
B-DEE408F8DB3A,C-54CB3A1F505A,3,GU-716F5873C9F7,8,M
B-DEE408F8DB3A,C-54CB3A1F505A,4,GU-2335359F20EF,11,M
B-1AC799173E26,C-057764CF655D,1,GU-76726CE896CD,,
B-1AC799173E26,C-057764CF655D,2,GU-AC40056C2522,,
B-7AC8D84B3AD5,C-AA2579878402,1,GU-C0D9D2FF2263,38,M
B-7AC8D84B3AD5,C-AA2579878402,2,GU-27BAA001363A,41,F
B-7AC8D84B3AD5,C-AA2579878402,3,GU-BCFC78E6B2DA,6,F
B-21B18B7AA4B8,C-5BEA605CFAE1,1,GU-A1E3BC74FF1A,48,F
B-21B18B7AA4B8,C-5BEA605CFAE1,2,GU-77A3DA01345A,47,F
B-D27822CE6A98,C-AD9D3FAB1A48,1,GU-901C06546732,64,
B-D27822CE6A98,C-AD9D3FAB1A48,2,GU-D04D9F6F6AE9,60,
B-6B5F12118DCA,C-CD0C4EDD4D6A,1,GU-724217AC9D74,55,M
B-5222CF6983BC,C-F05A7EAD3B88,1,GU-0C265CDFD82D,43,M
B-5222CF6983BC,C-F05A7EAD3B88,2,GU-A1FE7DBB9276,45,F
B-5222CF6983BC,C-F05A7EAD3B88,3,GU-14D098343674,5,F
B-CB9F39A406E3,C-668BD7464EF4,1,GU-9E109175EBE5,59,M
B-CB9F39A406E3,C-668BD7464EF4,2,GU-1446709E26E3,52,F
B-CB9F39A406E3,C-668BD7464EF4,3,GU-B7E3C7A17B48,10,F
B-38A5937E29AF,,1,GU-8DF37C2C1C99,72,M
B-38A5937E29AF,,2,GU-E734BE9A4359,73,F
B-3A141AFFB8FE,C-E24E67B3F809,1,GU-F9780BF58DBC,,
B-3A141AFFB8FE,C-E24E67B3F809,2,GU-EF942A37F7C2,,
B-3A141AFFB8FE,C-E24E67B3F809,3,GU-675E7552DFC3,,
B-3A141AFFB8FE,C-E24E67B3F809,4,GU-1A11CA36BB7A,,
B-DCF3D8AC13A7,C-248A4FEF4D0F,1,GU-315CAB652157,,
B-DCF3D8AC13A7,C-248A4FEF4D0F,2,GU-3F1646FC43B5,,
B-3CDE9F3DAB8D,,1,GU-327A90842E0B,,
B-3CDE9F3DAB8D,,2,GU-2443E9599CE4,,
B-33F7DAA5740B,C-91409225D729,1,GU-EEB429557E1A,,
B-33F7DAA5740B,C-91409225D729,2,GU-9E7DB5A64A29,,
B-3EA22D02DDD8,C-18C716D2CCFA,1,GU-E5746AC5E0B1,46,M
B-3EA22D02DDD8,C-18C716D2CCFA,2,GU-782E86404D9E,46,F
B-3EA22D02DDD8,C-18C716D2CCFA,3,GU-7F90A03AD9E4,14,F
B-3EA22D02DDD8,C-18C716D2CCFA,4,GU-7D16A11EBD7A,10,M
B-FF54532F97AC,C-7791721EEBE5,1,GU-28FF85D91233,,
B-FF54532F97AC,C-7791721EEBE5,2,GU-A7B0FBBFF9C9,,
B-71319C999B72,C-7791721EEBE5,1,GU-5C66E90A108C,,
B-71319C999B72,C-7791721EEBE5,2,GU-FC8FF58D0058,,
B-02B9C557D279,C-91409225D729,1,GU-A8DDD658EAD3,57,M
B-02B9C557D279,C-91409225D729,2,GU-CCE83B34F68E,56,F
B-6FE6A4708FCB,,1,GU-75C7B0509510,,
B-6FE6A4708FCB,,2,GU-34AB0255DBC3,,
B-C703522F073F,C-0E8350B13EC3,1,GU-7CD08CBC9367,48,
B-C703522F073F,C-0E8350B13EC3,2,GU-6F174CFC9D2F,48,
B-C703522F073F,C-0E8350B13EC3,3,GU-DE92EF580E90,11,
B-AAEC60E82F23,C-50FE3266023E,1,GU-F56FEC8387B4,,
B-AAEC60E82F23,C-50FE3266023E,2,GU-E80BF65D86B8,,
B-4F87D783AEEA,,1,GU-A9946DB6839E,40,M
B-4F87D783AEEA,,2,GU-3FB0C21BB387,11,M
B-4F87D783AEEA,,3,GU-971E0BCDCD29,43,F
B-00325B0C3264,C-E009A72ED7B7,1,GU-E675992B1F09,57,M
B-00325B0C3264,C-E009A72ED7B7,2,GU-37841E8BF16A,57,F
B-48106CAAF323,C-494A1AEA7EC5,1,GU-1457768FC6AC,31,F
B-48106CAAF323,C-494A1AEA7EC5,2,GU-F45FD3F42924,34,M
B-48106CAAF323,C-494A1AEA7EC5,3,GU-8B572A197ACD,3,M
B-48106CAAF323,C-494A1AEA7EC5,4,GU-DA6E946E198F,0,M
B-0BD2E38E4775,C-A9BA4AC16547,1,GU-0669CC674A6F,69,M
B-0BD2E38E4775,C-A9BA4AC16547,2,GU-9617ACC5A9AF,66,F
B-FCB059F916C9,C-46FBDBC3A30F,1,GU-0B831052B42B,49,M
B-FCB059F916C9,C-46FBDBC3A30F,2,GU-6474AE5F8A72,47,F
B-FCB059F916C9,C-46FBDBC3A30F,3,GU-32F995B9B787,12,F
B-6E38DB72C5ED,C-E76CB54E10AF,1,GU-5DEA9B6F4590,60,M
B-6E38DB72C5ED,C-E76CB54E10AF,2,GU-FB926F773432,53,F
B-6E38DB72C5ED,C-E76CB54E10AF,3,GU-A1B34E9EBBC4,16,M
B-6E38DB72C5ED,C-E76CB54E10AF,4,GU-00285B24B837,13,F
B-F75E47DA5E59,C-44C7E9A4D5C2,1,GU-1D8074D23390,40,F
B-F75E47DA5E59,C-44C7E9A4D5C2,2,GU-0F7457764635,10,F
B-F75E47DA5E59,C-44C7E9A4D5C2,3,GU-8996AC3B6520,3,M
B-F75E47DA5E59,C-44C7E9A4D5C2,4,GU-EAF1B979D388,3,M
B-F75E47DA5E59,C-44C7E9A4D5C2,5,GU-1C0BC69D54F0,45,M
B-B3807F6AC6A9,C-46FBDBC3A30F,1,GU-C9C2A7DC094A,49,M
B-B3807F6AC6A9,C-46FBDBC3A30F,2,GU-8A220D02CA65,47,F
B-B3807F6AC6A9,C-46FBDBC3A30F,3,GU-6565CBFF65F3,14,M
B-46C1C72B1D9D,C-F7D12AEED180,1,GU-37946598C96C,53,M
B-46C1C72B1D9D,C-F7D12AEED180,2,GU-23092DEB7E00,52,F
B-46C1C72B1D9D,C-F7D12AEED180,3,GU-2F94516E629C,20,F
B-46C1C72B1D9D,C-F7D12AEED180,4,GU-3A485A5461AA,16,F
B-BA8186ABEB19,C-B58CA18CDE18,1,GU-AA9EA902F491,44,F
B-BA8186ABEB19,C-B58CA18CDE18,2,GU-14CDAA394232,46,M
B-05708B675B14,C-8D917BFDCA8D,1,GU-B1E32C91B61F,49,F
B-05708B675B14,C-8D917BFDCA8D,2,GU-7F8CBF8533CE,13,F
B-05708B675B14,C-8D917BFDCA8D,3,GU-1DFFF83A0EE7,49,M
B-B1A529020AC6,C-8D917BFDCA8D,1,GU-D72869C2BD77,49,
B-B1A529020AC6,C-8D917BFDCA8D,2,GU-51F513757AE5,13,
B-B1A529020AC6,C-8D917BFDCA8D,3,GU-94C794252BCC,49,
B-859770A5E092,C-6A4FC143E6AE,1,GU-1D52C9CCC378,57,M
B-859770A5E092,C-6A4FC143E6AE,2,GU-074BC85AEF1B,47,F
B-859770A5E092,C-6A4FC143E6AE,3,GU-09464721D201,15,F
B-859770A5E092,C-6A4FC143E6AE,4,GU-782434CC5D3A,9,F
B-827CAAAF2792,C-93343EBE02C7,1,GU-F698B174CFEB,53,
B-827CAAAF2792,C-93343EBE02C7,2,GU-6D9BF77ED3BE,50,
B-827CAAAF2792,C-93343EBE02C7,3,GU-66799DE41558,12,
B-F2B3A58A3B2C,C-9C22CAB3AFF7,1,GU-6A41BA8ACD62,77,M
B-F2B3A58A3B2C,C-9C22CAB3AFF7,2,GU-FB647348A49E,72,F
B-FFD015F827A9,C-9C22CAB3AFF7,1,GU-07DF469BF3F9,73,M
B-FFD015F827A9,C-9C22CAB3AFF7,2,GU-90F966CB04E9,69,F
B-001C41B13619,C-9C22CAB3AFF7,1,GU-E22122AA365F,91,F
B-001C41B13619,C-9C22CAB3AFF7,2,GU-A8EEEE5F329F,79,M
B-CA5178E0123F,C-9C22CAB3AFF7,1,GU-DC483CAD35E3,71,M
B-CA5178E0123F,C-9C22CAB3AFF7,2,GU-4C1D4373BA35,68,F
B-1F34ACE327FD,C-9C22CAB3AFF7,1,GU-EE9699995CFE,70,M
B-1F34ACE327FD,C-9C22CAB3AFF7,2,GU-D9E493241F9D,66,F
B-E6FB72D82B33,C-93343EBE02C7,1,GU-B13295473F2A,53,M
B-E6FB72D82B33,C-93343EBE02C7,2,GU-255E82588D4E,50,F
B-E6FB72D82B33,C-93343EBE02C7,3,GU-8EFCBB3C5B90,12,M
B-9FC1FB9B7830,,1,GU-AE2151A941FD,57,M
B-9FC1FB9B7830,,2,GU-249BEFF38AFF,52,F
B-D8DFD8614288,C-E46547DEC8B2,1,GU-F275FDA5BF1A,38,M
B-D8DFD8614288,C-E46547DEC8B2,2,GU-AA5E73656ED1,34,F
B-D8DFD8614288,C-E46547DEC8B2,3,GU-8EFB8938CCE7,4,M
B-20FC0E380D6D,C-9C062462A4CA,1,GU-CFB7D14C43DB,37,M
B-20FC0E380D6D,C-9C062462A4CA,2,GU-7C49F0C5AE53,36,F
B-20FC0E380D6D,C-9C062462A4CA,3,GU-EC169BA38027,3,M
B-20FC0E380D6D,C-9C062462A4CA,4,GU-6EC5652AD990,1,F
B-11C9F5D5A492,,1,GU-156376C4AEE7,,
B-11C9F5D5A492,,2,GU-59579A627919,,
B-E29009193367,,1,GU-02588B715656,,
B-E29009193367,,2,GU-D8A13EBE30A9,,
B-E29009193367,,3,GU-771127A416C4,,
B-E29009193367,,4,GU-B1E12067AA43,,
B-0624504BE5C4,,1,GU-428673DDA4C6,,
B-0624504BE5C4,,2,GU-E31F58CDA313,,
B-0624504BE5C4,,3,GU-A80AD648C243,,
B-0624504BE5C4,,4,GU-6AF4879EAA6F,,
B-7263714B2C85,C-6656DA38374E,1,GU-F9B1A3E36A9C,44,F
B-7263714B2C85,C-6656DA38374E,2,GU-7C7CC7153A3B,48,M
B-7263714B2C85,C-6656DA38374E,3,GU-22D9B0D6E76C,7,M
B-D49D31A1AC6C,C-DCE57E5D41E7,1,GU-3B1C78336FF1,39,M
B-D49D31A1AC6C,C-DCE57E5D41E7,2,GU-49259803EBB3,39,F
B-D49D31A1AC6C,C-DCE57E5D41E7,3,GU-B5D00DEB2705,9,M
B-F0E96724181E,C-DCE57E5D41E7,1,GU-FE6B543D8D55,43,M
B-F0E96724181E,C-DCE57E5D41E7,2,GU-07A47C95F97B,40,F
B-F0E96724181E,C-DCE57E5D41E7,3,GU-5E53E78E8373,8,F
B-F0E96724181E,C-DCE57E5D41E7,4,GU-4CA9FAF8E62E,7,F
B-F0E96724181E,C-DCE57E5D41E7,5,GU-C80A5F6CA6E3,1,F
B-B751818EBBD2,C-DCE57E5D41E7,1,GU-8635B08A759F,41,F
B-B751818EBBD2,C-DCE57E5D41E7,2,GU-EA0F1BFAF3B1,45,M
B-B751818EBBD2,C-DCE57E5D41E7,3,GU-E4FC38C309D4,7,M
B-63E9082815B4,C-DCE57E5D41E7,1,GU-FCFC7C6FC1D0,42,M
B-63E9082815B4,C-DCE57E5D41E7,2,GU-350588847D13,39,F
B-63E9082815B4,C-DCE57E5D41E7,3,GU-7A00D3AA653C,11,M
B-63E9082815B4,C-DCE57E5D41E7,4,GU-80B47532A215,8,M
B-63E9082815B4,C-DCE57E5D41E7,5,GU-D07022399C73,3,F
B-B9B1A13344D3,C-DCE57E5D41E7,1,GU-E669D7EFD4EA,38,M
B-B9B1A13344D3,C-DCE57E5D41E7,2,GU-6B2ECD21DF23,39,F
B-B9B1A13344D3,C-DCE57E5D41E7,3,GU-9AD7F2949C07,8,F
B-B9B1A13344D3,C-DCE57E5D41E7,4,GU-FB1D5C1608F7,5,M
B-4667D315E61E,C-3243CEF547C5,1,GU-417D38D93A06,38,M
B-4667D315E61E,C-3243CEF547C5,2,GU-4D09FA2E0548,48,F
B-74C67926965E,C-0E8350B13EC3,1,GU-1501B4D12BCA,48,M
B-74C67926965E,C-0E8350B13EC3,2,GU-339572470FF1,48,F
B-74C67926965E,C-0E8350B13EC3,3,GU-464F97A3973F,11,F
B-D191CEB5FD3E,C-EAA2F30DC198,1,GU-CBA76C98216B,81,M
B-D191CEB5FD3E,C-EAA2F30DC198,2,GU-FA164FED27B4,76,F
B-D0F4980C46B3,,1,GU-BBB4863D9063,,
B-242B8416C4C9,C-DCE57E5D41E7,1,GU-948543DDD644,39,F
B-242B8416C4C9,C-DCE57E5D41E7,2,GU-64F481BE641E,4,F
B-242B8416C4C9,C-DCE57E5D41E7,3,GU-032666315C80,8,F
B-242B8416C4C9,C-DCE57E5D41E7,4,GU-8D23AC51D8DC,39,M
B-B3ED81AF12B6,,1,GU-55F81A186168,52,F
B-B3ED81AF12B6,,2,GU-EAC86F1E01CE,57,M
B-CA9C5720653B,C-BF6EC31CDE12,1,GU-59039E29439B,,
B-CA9C5720653B,C-BF6EC31CDE12,2,GU-8C1709693137,,
B-CA9C5720653B,C-BF6EC31CDE12,3,GU-5C45AF2CA6F6,,
B-879B19466FF8,C-97C4D0CA3D80,1,GU-BC99F026AB01,64,M
B-879B19466FF8,C-97C4D0CA3D80,2,GU-E03C6D5B161D,56,F
B-879B19466FF8,C-97C4D0CA3D80,3,GU-737032BB053A,56,F
B-879B19466FF8,C-97C4D0CA3D80,4,GU-D23046E65602,63,M
B-2FA226F9E470,C-FFBDCCC388B8,1,GU-C60E1FA0CDE3,21,F
B-2FA226F9E470,C-FFBDCCC388B8,2,GU-3F55FF299824,22,M
B-2FA226F9E470,C-FFBDCCC388B8,3,GU-FE6D76681EC3,25,
B-6B27049B2DB7,C-FFBDCCC388B8,1,GU-E068913CA2BA,52,M
B-6B27049B2DB7,C-FFBDCCC388B8,2,GU-A88E33DFAE6E,51,F
B-6B27049B2DB7,C-FFBDCCC388B8,3,GU-BE90184D9C01,16,M
B-6B27049B2DB7,C-FFBDCCC388B8,4,GU-C7C2E2175597,13,F
B-8B332BF08BC7,C-DCE57E5D41E7,1,GU-134F56C21AC2,48,F
B-8B332BF08BC7,C-DCE57E5D41E7,2,GU-2F3574E9D639,54,M
B-8B332BF08BC7,C-DCE57E5D41E7,3,GU-BA3071A00E17,10,M
B-8B332BF08BC7,C-DCE57E5D41E7,4,GU-1741BD740EF6,7,F
B-7D9AB3BE8ECB,C-EE60AFC33299,1,GU-D43FB22B53C6,34,M
B-7D9AB3BE8ECB,C-EE60AFC33299,2,GU-1323D9B6253B,36,F
B-7D9AB3BE8ECB,C-EE60AFC33299,3,GU-3CA2CD9972EA,1,M
B-0A503AF5DDBD,C-48808BD2A6FD,1,GU-AEEAEC8E692A,51,F
B-0A503AF5DDBD,C-48808BD2A6FD,2,GU-D29AD0C8D6AE,81,F
B-4CB9F9B3AC59,C-0BDA5EF0947D,1,GU-AD6CE13CEDAB,,
B-4CB9F9B3AC59,C-0BDA5EF0947D,2,GU-1AD8F762288E,,
B-4CB9F9B3AC59,C-0BDA5EF0947D,3,GU-451F7D966786,,
B-4CB9F9B3AC59,C-0BDA5EF0947D,4,GU-38BF0755E3AF,,
B-519B6492A93B,C-4E17830CD6BE,1,GU-B8412A61731D,45,F
B-519B6492A93B,C-4E17830CD6BE,2,GU-15EF652A23C4,53,M
B-AD4DB2F80703,C-6E2D0B48FA61,1,GU-E60356D45526,43,M
B-AD4DB2F80703,C-6E2D0B48FA61,2,GU-E7A2A8D4777A,39,F
B-AD4DB2F80703,C-6E2D0B48FA61,3,GU-7D47AC866C81,4,M
B-1C612A1E3C82,C-C2EBF7E447F5,1,GU-678D0BBC92E7,34,M
B-1C612A1E3C82,C-C2EBF7E447F5,2,GU-2D850B8472A5,32,F
B-DC66C2AA39B9,C-2639EC040240,1,GU-0784AA6F4A0B,68,M
B-DC66C2AA39B9,C-2639EC040240,2,GU-9D2521315FF0,64,F
B-F81E64B18C85,C-C2EBF7E447F5,1,GU-A3E23A7A42C3,65,M
B-F81E64B18C85,C-C2EBF7E447F5,2,GU-A93522321299,60,F
B-E381BE005B4F,C-2639EC040240,1,GU-D3EE136589C8,67,M
B-E381BE005B4F,C-2639EC040240,2,GU-E86359A11379,62,F
B-DEE6711BA052,C-D9F25B445F39,1,GU-5402147AF570,48,M
B-DEE6711BA052,C-D9F25B445F39,2,GU-5C0339434272,46,F
B-DEE6711BA052,C-D9F25B445F39,3,GU-F686C31A16A9,43,F
B-DEE6711BA052,C-D9F25B445F39,4,GU-D845364F9FCF,9,F
B-DEE6711BA052,C-D9F25B445F39,5,GU-1CBF7A10ED46,7,M
B-5D6ACBD12ED0,C-1F57EAD69365,1,GU-4FEEB9463056,53,F
B-5D6ACBD12ED0,C-1F57EAD69365,2,GU-B69709E8E8CC,66,M
