request_code,dataset_year,checkin_date,checkout_date,checkin_month,nights,adults_number,children_number,infants_number,customer_code,customer_country,customer_lang,channel_code,channel_name,arrangement_code,arrangement_name,creation_datetime,lead_time_days,quotation_count,has_quotation,quotation_min_amount,quotation_max_amount
R-806135FD9B78,2025,2025-08-09,2025-08-16,2025-08,7,2,2,0,C-2776869C5E0D,,IT,bd,Booking Engine,HB,Mezza Pensione,2025-07-25 18:22:54,15,0,0,,
R-464A288E97B7,2025,2025-08-10,2025-08-17,2025-08,7,3,1,1,C-25C07FD22A36,,IT,bd,Booking Engine,,,2025-07-25 18:26:50,16,0,0,,
R-358536962C8C,2025,2025-08-17,2025-08-31,2025-08,14,5,0,0,C-9F922C48B9B0,,IT,bd,Booking Engine,,,2025-07-25 18:28:06,23,0,0,,
R-04A393C0347D,2025,2025-08-23,2025-09-06,2025-08,14,2,2,0,C-8B08A0ABE057,,IT,bd,Booking Engine,,,2025-07-25 18:49:26,29,1,1,5400.0,5400.0
R-5399BAE9DBF9,2025,2025-08-24,2025-08-31,2025-08,7,2,0,0,C-A479C7297634,,IT,bd,Booking Engine,,,2025-07-25 18:50:51,30,4,1,1600.0,1920.0
R-BFEBCC2B6A1D,2025,2025-08-16,2025-08-23,2025-08,7,3,1,0,C-46F6DDA102AC,,IT,bd,Booking Engine,,,2025-07-25 18:59:29,22,0,0,,
R-96BEE9C1ED07,2025,2025-07-27,2025-08-03,2025-07,7,2,1,1,C-CE4B5F3D577C,,IT,bd,Booking Engine,,,2025-07-25 19:12:34,2,1,1,2300.0,2300.0
R-98638B1AC66D,2025,2025-08-16,2025-08-30,2025-08,14,5,0,0,C-9F922C48B9B0,,IT,bd,Booking Engine,BB,Bed & Breakfast,2025-07-25 19:14:50,22,0,0,,
R-B9BFC34B7C70,2025,2025-08-21,2025-08-23,2025-08,2,2,2,0,C-D915056C5FF8,,IT,bd,Booking Engine,,,2025-07-25 19:20:44,27,1,1,910.8,910.8
R-1CF72EE377ED,2025,2025-08-17,2025-08-24,2025-08,7,2,2,0,C-1BA99936C4DF,,IT,bd,Booking Engine,,,2025-07-25 19:26:36,23,0,0,,
R-64AA04D33E27,2025,2025-08-18,2025-08-24,2025-08,6,2,0,1,C-5D129AAA9625,,IT,bd,Booking Engine,,,2025-07-25 19:27:11,24,0,0,,
R-ECE0AD63DFCE,2025,2025-08-10,2025-08-17,2025-08,7,2,1,0,C-A22868B73A9F,,IT,bd,Booking Engine,,,2025-07-25 19:31:10,16,0,0,,
R-9827CD2E7423,2025,2025-08-03,2025-08-08,2025-08,5,2,0,0,C-C0FE99AB7CFF,,IT,bd,Booking Engine,,,2025-07-25 19:42:50,9,1,1,1000.0,1000.0
R-DF32ACFCFD60,2025,2025-08-17,2025-08-24,2025-08,7,2,2,0,C-2AC46617593C,,IT,bd,Booking Engine,,,2025-07-25 19:48:15,23,0,0,,
R-D86E6122D31F,2025,2025-08-23,2025-08-30,2025-08,7,2,0,0,C-DA7CD1C723B5,,IT,bd,Booking Engine,,,2025-07-25 19:52:04,29,1,1,1940.0,1940.0
R-000DAA89D0EF,2025,2025-08-03,2025-08-10,2025-08,7,2,2,0,C-2AC46617593C,,IT,bd,Booking Engine,FB,Pensione Completa,2025-07-25 19:58:18,9,1,1,2800.0,2800.0
R-62994AD6D90A,2025,2025-07-28,2025-08-01,2025-07,4,4,0,0,C-B801CB4B76E5,,IT,booking-engine-advance-s1,Booking Engine - Advance,,,2025-07-25 20:44:46,3,1,1,1400.0,1400.0
R-4554FBCA292A,2025,2025-08-03,2025-08-10,2025-08,7,2,0,0,C-E294B68FC298,,IT,bd,Booking Engine,,,2025-07-25 20:45:16,9,1,1,1750.0,1750.0
R-8E6CBAD63024,2025,2025-08-30,2025-09-06,2025-08,7,2,2,0,C-CA9B9FF068C4,,IT,bd,Booking Engine,,,2025-07-25 21:18:13,36,1,1,2490.0,2490.0
R-52BEEC977E25,2025,2025-08-02,2025-08-09,2025-08,7,2,2,0,C-B6B7C099500E,,IT,bd,Booking Engine,,,2025-07-25 21:54:00,8,1,1,2390.0,2390.0
R-701233DEAA02,2025,2025-08-16,2025-08-23,2025-08,7,4,0,0,C-0E2FEA16A8CB,,IT,bd,Booking Engine,,,2025-07-25 22:09:37,22,0,0,,
R-04D3E22003E7,2025,2025-07-28,2025-07-30,2025-07,2,2,1,0,C-EC525B0FB114,,IT,bd,Booking Engine,,,2025-07-25 22:21:05,3,1,1,590.0,590.0
R-2DBEAEF21FC7,2025,2025-07-31,2025-08-06,2025-07,6,4,1,0,C-9F03C8ABE266,,IT,bd,Booking Engine,,,2025-07-25 22:24:44,6,1,1,2690.0,2690.0
R-8E937295A1E7,2025,2025-09-01,2025-09-07,2025-09,6,2,1,0,C-FD12266FB658,,IT,bd,Booking Engine,,,2025-07-25 22:55:13,38,1,1,1750.0,1750.0
R-5F09F2563170,2025,2025-08-10,2025-08-17,2025-08,7,2,2,0,C-6A5527FA13B1,,IT,bd,Booking Engine,,,2025-07-25 23:05:38,16,0,0,,
R-99FA13D586A9,2025,2025-08-24,2025-08-28,2025-08,4,2,2,0,C-2575AC199498,,IT,bd,Booking Engine,,,2025-07-25 23:26:16,30,2,1,1350.0,1373.4
R-95D1D3BDC3C2,2025,2025-08-23,2025-08-30,2025-08,7,2,2,0,C-71A4D65BB01F,,IT,bd,Booking Engine,,,2025-07-25 23:37:25,29,1,1,2400.0,2400.0
R-20E765688BD3,2025,2025-07-30,2025-07-31,2025-07,1,2,2,0,C-D19BA49C6AE8,,IT,bd,Booking Engine,,,2025-07-25 23:42:26,5,1,1,350.0,350.0
R-7EAD90F9740A,2025,2025-08-02,2025-08-09,2025-08,7,2,1,0,C-789238F013E3,,IT,booking-engine-advance-s1,Booking Engine - Advance,,,2025-07-25 23:55:28,8,1,1,2390.0,2390.0
R-34A70CC9491B,2025,2025-08-31,2025-09-07,2025-08,7,2,3,0,C-931F06A05F55,,IT,bd,Booking Engine,,,2025-07-26 00:46:09,36,2,1,1470.0,2850.0
R-75375D404EFD,2025,2025-08-09,2025-08-16,2025-08,7,2,1,0,C-B39B1B40299A,,IT,bd,Booking Engine,,,2025-07-26 01:10:40,14,0,0,,
R-A5A3B53E1615,2025,2025-08-16,2025-08-20,2025-08,4,2,0,0,C-197D18601D21,,IT,bd,Booking Engine,,,2025-07-26 02:56:45,21,0,0,,
R-16D0D0E50C7B,2025,2025-09-01,2025-09-07,2025-09,6,2,1,0,C-72E9BB9EF602,,IT,bd,Booking Engine,,,2025-07-26 04:28:12,37,1,1,1390.0,1390.0
R-5BF120ECFEB3,2025,2025-08-17,2025-08-21,2025-08,4,2,2,0,C-5D894CED1AAF,,IT,bd,Booking Engine,,,2025-07-26 07:24:07,22,0,0,,
R-8CD8FB5F8283,2025,2025-08-31,2025-09-07,2025-08,7,2,0,0,C-A89E5FE7ACCE,,IT,bd,Booking Engine,,,2025-07-26 07:41:27,36,1,1,1550.0,1550.0
R-605F6694B8B6,2025,2025-08-31,2025-09-07,2025-08,7,2,2,0,C-5987ADF2A8C5,,IT,bd,Booking Engine,,,2025-07-26 08:01:31,36,1,1,2450.0,2450.0
R-3834197B4FAE,2025,2025-08-10,2025-08-24,2025-08,14,2,2,0,C-AC140A5ED032,,IT,bd,Booking Engine,,,2025-07-26 08:14:49,15,0,0,,
R-C8E0E4FE316C,2025,2025-08-03,2025-08-10,2025-08,7,2,2,0,C-BC03AA078D89,,IT,bd,Booking Engine,,,2025-07-26 09:05:49,8,1,1,2900.0,2900.0
R-AF383997AAC7,2025,2025-08-09,2025-08-16,2025-08,7,2,2,0,C-8978ECBB8738,,IT,bd,Booking Engine,,,2025-07-26 09:10:06,14,0,0,,
R-350776B213D5,2025,2025-09-06,2025-09-08,2025-09,2,6,0,0,C-5402186703DA,,IT,bd,Booking Engine,,,2025-07-26 09:39:24,42,3,1,135.0,135.0
R-FA46C03E54FF,2025,2025-08-10,2025-08-17,2025-08,7,4,1,0,C-F57AB510EF3E,,IT,bd,Booking Engine,,,2025-07-26 09:59:32,15,0,0,,
R-475B1A628D28,2025,2025-08-03,2025-08-10,2025-08,7,2,0,0,C-35D7F2219AB4,IT,IT,bd,Booking Engine,,,2025-07-26 10:07:57,8,1,1,1400.0,1400.0
R-EB1F4EE0E3EE,2025,2025-09-06,2025-09-14,2025-09,8,3,0,0,C-2908A27B08BC,,IT,bd,Booking Engine,,,2025-07-26 10:16:37,42,2,1,1960.0,2460.0
R-62A2251DD00A,2025,2025-08-01,2025-08-07,2025-08,6,2,0,0,C-E36A02369AAD,,IT,bd,Booking Engine,,,2025-07-26 10:18:45,6,2,1,900.0,1200.0
R-9988F5D82ABE,2025,2025-08-16,2025-08-22,2025-08,6,2,1,0,C-635CC0603B67,,IT,bd,Booking Engine,,,2025-07-26 10:55:14,21,0,0,,
R-DE4E2BF8EE9D,2025,2025-08-23,2025-08-30,2025-08,7,2,2,1,C-02F32FB0EBA5,,IT,bd,Booking Engine,,,2025-07-26 10:59:03,28,1,1,3100.0,3100.0
R-E477B4B7F0EC,2025,2025-07-26,2025-07-31,2025-07,5,2,2,0,C-12254337DC09,,IT,bd,Booking Engine,,,2025-07-26 11:00:50,0,0,0,,
R-36177FB6C41A,2025,2025-08-24,2025-08-31,2025-08,7,2,1,1,C-CE825B0E8882,IT,IT,bd,Booking Engine,,,2025-07-26 11:17:26,29,1,1,2860.0,2860.0
R-ECCCB06DB04C,2025,2025-08-12,2025-08-19,2025-08,7,2,1,0,C-BA93EAEC1EFB,,IT,bd,Booking Engine,,,2025-07-26 11:38:13,17,0,0,,
R-EF4B201A5887,2025,2025-09-07,2025-09-14,2025-09,7,4,0,0,C-6C14D80FC5E6,,IT,bd,Booking Engine,,,2025-07-26 11:42:31,43,1,1,1860.0,1860.0
R-85F7F3613E47,2025,2025-08-17,2025-08-24,2025-08,7,2,0,1,C-BA693A133A46,,IT,bd,Booking Engine,,,2025-07-26 12:10:06,22,0,0,,
R-D46F7EA224A3,2025,2025-08-13,2025-08-18,2025-08,5,2,1,0,C-635CC0603B67,,IT,bd,Booking Engine,HB,Mezza Pensione,2025-07-26 12:13:28,18,0,0,,
R-1700A012CEE8,2025,2025-08-03,2025-08-10,2025-08,7,2,1,0,C-D8CCA3B15223,,IT,bd,Booking Engine,,,2025-07-26 12:14:52,8,2,1,1485.0,2025.0
R-B18769062778,2025,2025-08-24,2025-08-31,2025-08,7,2,2,0,C-6D479B9EC40D,,IT,bd,Booking Engine,,,2025-07-26 12:33:11,29,2,1,1850.0,2360.0
R-8A2597AC7099,2025,2025-08-16,2025-08-23,2025-08,7,2,1,0,C-F0945A4E360A,,IT,bd,Booking Engine,,,2025-07-26 13:44:11,21,0,0,,
R-49204E384B72,2025,2025-08-24,2025-08-31,2025-08,7,2,1,1,C-A71F5EC4C978,,IT,booking-engine-advance-s1,Booking Engine - Advance,,,2025-07-26 15:29:39,29,1,1,2700.0,2700.0
R-7DB7AA0A3D12,2025,2025-08-02,2025-08-09,2025-08,7,2,2,0,C-FB48AD22D26C,,IT,bd,Booking Engine,,,2025-07-26 16:08:31,7,2,1,1746.0,1900.0
R-455D640D8488,2025,2025-09-06,2025-09-13,2025-09,7,3,1,0,C-1C87C508FBAC,,IT,bd,Booking Engine,,,2025-07-26 16:09:46,42,1,1,2230.0,2230.0
R-32BB9379D417,2025,2025-08-14,2025-08-17,2025-08,3,3,0,0,C-20E5940B4E79,,IT,bd,Booking Engine,,,2025-07-26 16:24:16,19,0,0,,
R-A7035F3F4045,2025,2025-08-01,2025-08-08,2025-08,7,2,1,0,C-C321906D5B5F,,IT,bd,Booking Engine,,,2025-07-26 16:32:01,6,1,1,2350.0,2350.0
R-3283FBA88EE6,2025,2025-08-24,2025-08-27,2025-08,3,2,1,0,C-0755069AECDD,,IT,bd,Booking Engine,,,2025-07-26 16:37:34,29,3,1,790.0,1140.0
R-20296625F36F,2025,2025-08-23,2025-08-30,2025-08,7,2,0,0,C-1771960B3816,,IT,bd,Booking Engine,,,2025-07-26 16:54:12,28,1,1,1633.5,1633.5
R-14CEC3C86428,2025,2025-08-17,2025-08-22,2025-08,5,2,1,0,C-3C148B7A8ECF,,IT,bd,Booking Engine,,,2025-07-26 17:22:26,22,0,0,,
R-13F2F7EFBE75,2025,2025-08-23,2025-08-30,2025-08,7,2,0,0,C-C6D902623E3C,,IT,bd,Booking Engine,,,2025-07-26 17:32:24,28,1,1,1948.5,1948.5
R-72BDCF5B06AD,2025,2025-08-11,2025-08-18,2025-08,7,2,2,0,C-DF44129A3CE7,,IT,bd,Booking Engine,,,2025-07-26 18:02:11,16,0,0,,
R-9031A4D1ED77,2025,2025-08-24,2025-08-31,2025-08,7,5,2,0,C-522C5CEEFDCE,,IT,bd,Booking Engine,,,2025-07-26 18:58:28,29,2,1,2390.0,2860.0
R-22AD7E3AA9FB,2025,2025-08-31,2025-09-07,2025-08,7,2,2,0,C-CB828144D1B6,,IT,bd,Booking Engine,,,2025-07-26 19:22:32,36,1,1,2449.8,2449.8
R-B610A2E76385,2025,2025-08-02,2025-08-09,2025-08,7,2,2,0,C-14395A7025D8,,IT,bd,Booking Engine,,,2025-07-26 19:50:02,7,1,1,2390.0,2390.0
R-DCF27BC597B5,2025,2025-09-02,2025-09-09,2025-09,7,2,2,0,C-B38688E13ADA,,IT,bd,Booking Engine,,,2025-07-26 19:53:00,38,2,1,1909.8,1945.8
R-4F783923CBC8,2025,2025-08-17,2025-08-31,2025-08,14,2,2,0,C-477E322FC7DE,,IT,bd,Booking Engine,,,2025-07-26 20:41:16,22,0,0,,
R-20EDB7D06E89,2025,2025-08-03,2025-08-10,2025-08,7,2,3,0,C-4A0DB478D258,,IT,bd,Booking Engine,,,2025-07-26 20:47:26,8,1,1,3300.0,3300.0
R-A64A52200D82,2025,2025-08-05,2025-08-17,2025-08,12,1,0,0,C-1AF465D24CB8,,IT,bd,Booking Engine,,,2025-07-26 20:53:17,10,0,0,,
R-86E7C4D08279,2025,2025-08-05,2025-08-08,2025-08,3,2,0,0,C-0B371E4A87F1,,IT,bd,Booking Engine,,,2025-07-26 20:53:30,10,1,1,750.0,750.0
R-05B5C2A0516D,2025,2025-09-03,2025-09-07,2025-09,4,2,0,0,C-75678DFB42F5,IT,IT,bd,Booking Engine,,,2025-07-26 21:53:22,39,3,1,535.0,895.0
R-B0DB63F7054C,2025,2025-08-10,2025-08-17,2025-08,7,2,0,1,C-F74082B1A7FD,,IT,bd,Booking Engine,,,2025-07-26 22:12:05,15,0,0,,
R-1FE07154009E,2025,2025-08-23,2025-08-30,2025-08,7,4,0,0,C-464209018573,,IT,bd,Booking Engine,,,2025-07-26 22:45:03,28,4,1,1320.0,1950.0
R-092B3BCB7723,2025,2025-08-21,2025-08-26,2025-08,5,2,1,1,C-A71F5EC4C978,,IT,bd,Booking Engine,,,2025-07-26 22:45:14,26,0,0,,
R-9C48E3D46508,2025,2025-08-17,2025-08-24,2025-08,7,2,0,0,C-3489DD4AABC5,,IT,bd,Booking Engine,,,2025-07-26 23:13:52,22,0,0,,
R-CDAEC5F221A4,2025,2025-08-17,2025-08-24,2025-08,7,2,1,1,C-3489DD4AABC5,,IT,bd,Booking Engine,,,2025-07-26 23:15:18,22,0,0,,
R-957A391DD300,2025,2025-08-24,2025-08-31,2025-08,7,2,1,1,C-3489DD4AABC5,,IT,bd,Booking Engine,,,2025-07-26 23:16:57,29,1,1,2620.0,2620.0
R-16B8707174F4,2025,2025-08-24,2025-08-30,2025-08,6,2,1,0,C-5DF91234CC8C,,IT,bd,Booking Engine,,,2025-07-27 07:41:39,28,1,1,2250.0,2250.0
R-2CE9287C574E,2025,2025-08-07,2025-08-13,2025-08,6,2,2,0,C-6C7B48C7F3E4,,IT,bd,Booking Engine,,,2025-07-27 08:44:00,11,0,0,,
R-7FBDA4F4B563,2025,2025-08-16,2025-08-23,2025-08,7,3,2,0,C-3487B671625B,,IT,booking-engine-advance-s1,Booking Engine - Advance,,,2025-07-27 09:01:13,20,0,0,,
R-52C384E6C21D,2025,2025-08-13,2025-08-17,2025-08,4,2,0,0,C-DA3AC9A19519,,IT,bd,Booking Engine,,,2025-07-27 09:13:20,17,0,0,,
R-37B975713EB4,2025,2025-08-17,2025-08-24,2025-08,7,2,0,0,C-0992ACFB7043,,IT,bd,Booking Engine,,,2025-07-27 09:20:20,21,0,0,,
R-31C5F3F6CDC5,2025,2025-08-03,2025-08-10,2025-08,7,2,2,0,C-A862509D4E0A,,IT,booking-engine-advance-s1,Booking Engine - Advance,,,2025-07-27 11:01:32,7,2,1,2890.0,2890.0
R-5FD5EF532B8D,2025,2025-08-25,2025-08-28,2025-08,3,4,0,0,C-F26C706062C1,,IT,bd,Booking Engine,,,2025-07-27 11:01:53,29,2,1,1170.0,1390.0
R-C3F6128043FE,2025,2025-07-31,2025-08-04,2025-07,4,2,0,0,C-1B1191CD0588,,IT,bd,Booking Engine,,,2025-07-27 11:07:15,4,1,1,770.0,770.0
R-77B1F515FC7F,2025,2025-08-27,2025-08-31,2025-08,4,2,0,1,C-2676BFB3BD17,,IT,bd,Booking Engine,,,2025-07-27 11:10:43,31,2,1,830.0,1060.0
R-B4049F22E5F4,2025,2025-08-02,2025-08-09,2025-08,7,2,3,0,C-820843E4C2E6,,IT,bd,Booking Engine,,,2025-07-27 11:17:43,6,1,1,3300.0,3300.0
R-0B248F7D1759,2025,2025-09-01,2025-09-10,2025-09,9,2,1,0,C-83D8258A4BAB,,IT,bd,Booking Engine,,,2025-07-27 11:28:33,36,2,1,1990.0,2515.0
R-09B615A4ECFA,2025,2025-08-23,2025-08-30,2025-08,7,4,0,0,C-B78988F82569,,IT,bd,Booking Engine,,,2025-07-27 11:48:22,27,1,1,2900.0,2900.0
R-618D7343853A,2025,2025-08-23,2025-08-27,2025-08,4,2,1,0,C-5DF91234CC8C,,IT,bd,Booking Engine,,,2025-07-27 11:48:24,27,1,1,960.0,960.0
R-0C9F1A62C612,2025,2025-08-28,2025-08-31,2025-08,3,2,2,0,C-27E85077F26A,,IT,bd,Booking Engine,,,2025-07-27 12:06:51,32,1,1,1000.0,1000.0
R-27422F4C3833,2025,2025-08-09,2025-08-23,2025-08,14,2,1,0,C-FC7D7495CCA0,,IT,bd,Booking Engine,,,2025-07-27 12:22:32,13,0,0,,
R-3EF6774ED144,2025,2025-08-25,2025-08-31,2025-08,6,2,0,0,C-E733DA72DE9C,,IT,bd,Booking Engine,,,2025-07-27 12:26:21,29,1,1,1647.0,1647.0
R-BC47A2063486,2025,2025-08-09,2025-08-23,2025-08,14,2,1,0,C-20761CF3E8B5,,IT,bd,Booking Engine,,,2025-07-27 14:24:39,13,0,0,,
R-2F548DC769CA,2025,2025-08-01,2025-08-03,2025-08,2,2,1,0,C-BD9336C9B649,,IT,bd,Booking Engine,,,2025-07-27 14:43:08,5,1,1,646.2,646.2
R-F638EAEE3071,2025,2025-08-03,2025-08-10,2025-08,7,3,1,0,C-D788DD66C4B6,,IT,bd,Booking Engine,,,2025-07-27 14:50:25,7,1,1,2896.0,2896.0
R-11CFAC038CE0,2025,2025-08-17,2025-08-24,2025-08,7,2,2,0,C-3054A5C7AD3E,,IT,bd,Booking Engine,,,2025-07-27 14:50:58,21,0,0,,
R-B91D069D335C,2025,2025-08-31,2025-09-04,2025-08,4,2,2,0,C-2598F1DC6BFC,,IT,bd,Booking Engine,,,2025-07-27 14:54:40,35,4,1,1148.4,2090.0
R-D696202B4D67,2025,2025-08-09,2025-08-16,2025-08,7,2,2,0,C-0C1B94E418A0,,IT,bd,Booking Engine,,,2025-07-27 15:25:10,13,0,0,,
R-DAA5C0402D80,2025,2025-08-10,2025-08-17,2025-08,7,2,2,0,C-9F6D9B6EE5D2,,IT,bd,Booking Engine,,,2025-07-27 15:32:14,14,0,0,,
R-522D6D1FBE96,2025,2025-08-10,2025-08-17,2025-08,7,2,2,0,C-0C1B94E418A0,IT,IT,bd,Booking Engine,HB,Mezza Pensione,2025-07-27 15:34:01,14,0,0,,
R-CD6E82785421,2025,2025-08-08,2025-08-09,2025-08,1,3,1,0,C-1D89EB55CDD1,,IT,bd,Booking Engine,,,2025-07-27 15:45:05,12,1,1,470.0,470.0
R-61F35884A2CB,2025,2025-08-23,2025-08-30,2025-08,7,2,1,1,C-A71F5EC4C978,,IT,bd,Booking Engine,,,2025-07-27 15:57:51,27,1,1,2890.0,2890.0
R-439C2EEF9F3E,2025,2025-08-08,2025-08-15,2025-08,7,2,2,0,C-941CB2B9ADFF,,IT,bd,Booking Engine,,,2025-07-27 16:02:50,12,0,0,,
R-3E788208ADAF,2025,2025-08-18,2025-08-25,2025-08,7,2,1,0,C-EC6592BE855B,,IT,bd,Booking Engine,,,2025-07-27 16:15:43,22,0,0,,
R-67020E5AD88A,2025,2025-08-16,2025-08-23,2025-08,7,2,0,1,C-7B9BA837E354,,IT,bd,Booking Engine,,,2025-07-27 16:21:00,20,0,0,,
R-C0B18B217727,2025,2025-08-16,2025-08-23,2025-08,7,3,0,1,C-7B9BA837E354,,IT,bd,Booking Engine,,,2025-07-27 16:24:48,20,0,0,,
R-A879D647F758,2025,2025-08-18,2025-08-29,2025-08,11,2,0,1,C-373AC361BBC2,,IT,bd,Booking Engine,,,2025-07-27 16:41:02,22,0,0,,
R-29F3FC9764D0,2025,2025-08-15,2025-08-22,2025-08,7,2,1,0,C-EB28D0D115BB,,IT,bd,Booking Engine,,,2025-07-27 17:13:23,19,0,0,,
R-35CC717A05A3,2025,2025-08-07,2025-08-09,2025-08,2,2,2,0,C-60B2EF3E8D17,,IT,bd,Booking Engine,,,2025-07-27 17:29:46,11,1,1,635.0,635.0
R-A81259EBD192,2025,2025-07-29,2025-08-05,2025-07,7,2,0,0,C-0EC8BC9B5327,,IT,bd,Booking Engine,,,2025-07-27 17:38:11,2,1,1,990.0,990.0
R-B18AB13F2804,2025,2025-08-20,2025-08-26,2025-08,6,2,0,0,C-3CFB705DA3C6,,IT,bd,Booking Engine,,,2025-07-27 17:39:17,24,0,0,,
R-1B40B03926CB,2025,2025-08-17,2025-08-24,2025-08,7,2,2,0,C-3B319B715838,,IT,bd,Booking Engine,,,2025-07-27 17:47:32,21,0,0,,
R-81AA73F162CF,2025,2025-07-31,2025-08-04,2025-07,4,3,1,0,C-CA9E14561A09,,IT,bd,Booking Engine,,,2025-07-27 18:25:05,4,1,1,1315.0,1315.0
R-A5D549AAC5D9,2025,2025-09-13,2025-09-20,2025-09,7,5,0,0,C-58449A29FE5B,,IT,bd,Booking Engine,,,2025-07-27 18:54:10,48,1,1,2369.3,2369.3
R-9E28A8AD2072,2025,2025-08-16,2025-08-22,2025-08,6,2,2,0,C-7611C307F3E6,,IT,bd,Booking Engine,,,2025-07-27 18:56:25,20,0,0,,
R-98D6D6DB8C99,2025,2025-08-10,2025-08-17,2025-08,7,2,1,0,C-8837C2DDF5DC,,IT,booking-engine-advance-s1,Booking Engine - Advance,,,2025-07-27 19:14:19,14,0,0,,
R-AADAD31526EE,2025,2025-07-28,2025-08-03,2025-07,6,2,2,0,C-8619078822A1,,IT,bd,Booking Engine,,,2025-07-27 19:27:37,1,1,1,2090.0,2090.0
R-5437068DC498,2025,2025-08-18,2025-08-24,2025-08,6,3,0,1,C-A3E6325CF456,,IT,bd,Booking Engine,,,2025-07-27 19:47:08,22,0,0,,
R-D0E726B7472B,2025,2025-08-17,2025-08-24,2025-08,7,2,1,0,C-D557BB384604,,IT,booking-engine-advance-s1,Booking Engine - Advance,,,2025-07-27 20:14:50,21,0,0,,
R-FAD905451144,2025,2025-08-27,2025-08-30,2025-08,3,4,0,0,C-AA34BDB5CA16,,IT,bd,Booking Engine,,,2025-07-27 20:30:21,31,2,1,930.0,1140.0
R-F7162E25C7EC,2025,2025-08-02,2025-08-09,2025-08,7,4,0,0,C-38D60985E777,,IT,bd,Booking Engine,,,2025-07-27 21:02:08,6,1,1,3100.0,3100.0
R-4DA8FBB04B66,2025,2025-08-24,2025-08-27,2025-08,3,2,2,0,C-6012A22C7276,,IT,bd,Booking Engine,,,2025-07-27 21:36:49,28,1,1,1368.3,1368.3
R-C8F679F9AA0E,2025,2025-08-16,2025-08-24,2025-08,8,2,2,0,C-6881A0FCE867,,IT,bd,Booking Engine,,,2025-07-27 21:39:57,20,0,0,,
R-495990424C8A,2025,2025-08-17,2025-08-24,2025-08,7,2,0,0,C-BF67AF3710A8,,IT,bd,Booking Engine,,,2025-07-27 21:42:09,21,0,0,,
R-661489974F70,2025,2025-08-10,2025-08-17,2025-08,7,2,2,0,C-993A7C883BC8,IT,IT,bd,Booking Engine,,,2025-07-27 21:49:22,14,0,0,,
R-6FDEDE5A67D2,2025,2025-08-09,2025-08-16,2025-08,7,2,0,0,C-CB9DFDF2E30E,,IT,booking-engine-advance-s1,Booking Engine - Advance,,,2025-07-27 22:46:38,13,0,0,,
R-BC5036C25505,2025,2025-07-27,2025-08-03,2025-07,7,2,2,0,C-8A7FF20F8F70,,IT,bd,Booking Engine,,,2025-07-27 22:47:25,0,1,1,620.0,620.0
R-D932FE8070AC,2025,2025-09-14,2025-09-21,2025-09,7,5,0,0,C-0F267241710A,,IT,bd,Booking Engine,,,2025-07-27 23:16:02,49,1,1,2324.3,2324.3
R-845B8E5B907D,2025,2025-08-10,2025-08-24,2025-08,14,2,2,0,C-D1996559F83B,,IT,bd,Booking Engine,,,2025-07-28 01:08:14,13,0,0,,
R-1B887657F040,2025,2025-08-10,2025-08-17,2025-08,7,2,0,0,C-46D1246D86C7,,IT,bd,Booking Engine,,,2025-07-28 01:09:17,13,0,0,,
R-4FAD7749AE66,2025,2025-08-16,2025-08-23,2025-08,7,2,0,1,C-292F9CB0A7EC,,IT,bd,Booking Engine,,,2025-07-28 02:04:48,19,0,0,,
R-B0990BF9C6BC,2025,2025-07-29,2025-07-30,2025-07,1,1,2,0,C-1415A3E9FC72,,IT,bd,Booking Engine,,,2025-07-28 07:05:59,1,2,1,220.0,440.0
R-C21C405C28D3,2025,2025-08-17,2025-08-24,2025-08,7,2,1,0,C-436BEFDF8EEA,,IT,bd,Booking Engine,,,2025-07-28 07:15:28,20,0,0,,
R-1F878646D48E,2025,2025-08-23,2025-08-30,2025-08,7,3,1,0,C-9A1E43DD4122,,IT,bd,Booking Engine,,,2025-07-28 08:05:57,26,2,1,2092.5,2596.5
R-95F5987A5C3F,2025,2025-08-03,2025-08-10,2025-08,7,2,0,1,C-58D6D3153437,,IT,bd,Booking Engine,,,2025-07-28 08:50:13,6,1,1,1790.0,1790.0
R-E45C97F4315B,2025,2025-08-04,2025-08-07,2025-08,3,2,0,0,C-15D42C9A10E3,,IT,bd,Booking Engine,,,2025-07-28 08:52:32,7,1,1,720.0,720.0
R-B71A84CDB091,2025,2025-09-01,2025-09-10,2025-09,9,2,0,0,C-4C0E85A87F73,,IT,bd,Booking Engine,,,2025-07-28 08:55:24,35,1,1,1530.9,1530.9
R-915DD8084D3B,2025,2025-08-16,2025-08-23,2025-08,7,2,2,0,C-87C55AD99777,,IT,bd,Booking Engine,,,2025-07-28 09:01:54,19,0,0,,
R-9A527CF68BC8,2025,2025-08-02,2025-08-09,2025-08,7,2,2,0,C-6CE530DC30D6,,IT,bd,Booking Engine,,,2025-07-28 09:05:38,5,1,1,2890.0,2890.0
R-3F7D29C5FFC0,2025,2025-07-30,2025-08-03,2025-07,4,2,1,0,C-6C354C31D6F3,,IT,bd,Booking Engine,,,2025-07-28 09:06:07,2,1,1,1310.0,1310.0
R-E7C5437C4825,2025,2025-08-31,2025-09-07,2025-08,7,4,1,0,C-14F37005A348,,IT,bd,Booking Engine,,,2025-07-28 09:14:26,34,1,1,2868.3,2868.3
